326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734,326.66694896254734
326.66695010270706,326.66695152790663,326.185644533783,325.9882383638049,325.75864920612304,325.4920558497632,325.1928633407443,324.88042201248004,324.5939181845506,324.3966946315038,324.38008665281126,324.66616556423554,325.4081255860932,326.786508097273,328.9993213081984,332.2454707358274,336.7035932898342
326.66695124286673,325.9935797118576,325.5302956205347,324.8945810216918,324.03667273725006,322.9302193195069,321.58926971262804,320.08210490543235,318.5451335352327,317.1974820122329,316.35227840972914,316.4142531409387,317.84903452951966,321.1159363652439,326.57939886534945,334.439416639522,344.7168715516264
326.1528554881771,325.58346635276996,324.7311390167863,323.4751768479269,321.7142297601605,319.4039470556363,316.5828897639066,313.3997843880908,310.1503190280726,307.31960094767174,305.6029510869954,305.84892471118746,308.87944063703276,315.24670789584826,325.0959962080594,338.22658566955965,354.2609582352413
325.96388044337925,325.13147403981833,323.80662977892615,321.7851380017539,318.9105587393644,315.1211755249484,310.4865234670117,305.2633334643695,299.98731476433716,295.57909307123634,293.34944995419613,294.7084843694389,300.60407605354925,311.1747970490099,325.9398832439091,344.2082372732596,365.34284319969066
325.76755189871915,324.6407531542504,322.7709780138389,319.86232579328595,315.69820561107275,310.19205740574847,303.44064541322814,295.8375591665455,288.2844155641295,282.4233669340204,280.4854348494544,284.30217201092074,294.27697783203854,309.6090794882641,329.1774327333839,352.0433243182986,377.5382472460648
325.56411085210266,324.1140292221133,321.63529374453725,317.73341648516424,312.1220293737522,304.6718743120622,295.4907693276326,285.14457850028185,275.11776107144874,268.2634190971841,267.9674138807337,275.7112680538597,290.48242597819217,310.51505273734625,334.4089166229194,361.25306729498385,390.47715134953853
325.3538026254449,323.55365365777783,320.4083927575321,315.4174003743318,308.2087631067918,298.5795766289184,286.61458019907695,273.10092635130144,260.5094371604548,253.69633773691658,256.8644444190452,269.6155941942542,289.2275326182223,313.50956246712406,341.1601434548035,371.43629110713164,403.89885350234647
325.13684937872114,322.96167740340525,319.09730414327436,312.927732167339,303.97216207455074,291.9054823009477,276.725762616138,259.51805809666945,244.54433660574267,239.6859401676639,248.11231606544746,266.1651112752059,290.17326340604666,318.13426758527334,349.02660083465537,382.2986741358738,417.62927912242844
324.91345485784154,322.33989224783915,317.7076798717371,310.2737011846911,299.41569255476315,284.6126724699539,265.6597106727866,244.0800641705736,227.6143295965749,227.51311933770802,242.16382836109366,265.0943397792849,292.8728816984259,323.98405946680987,357.70072676899673,393.63357626681415,431.55340858890963
324.68382268960494,321.6898736796146,316.244068489249,307.4612920932645,294.5337857507956,276.6331671087154,253.1333959848099,226.31737656677737,210.86714555914085,218.26634216672898,238.90655762790487,265.9592289681738,296.9113996800359,330.74108981658765,366.95895232339484,405.29752025964535,445.5949226905058
324.4481344850511,321.0129986807861,314.7101103636959,304.4937755502503,289.3120027857301,267.8575985856839,238.64988573626144,205.71255613817502,196.40009585796875,212.26537086109312,237.89516224772672,268.3151185365222,301.9536237095021,338.16841841096414,376.6411249580686,417.1906046160101,459.70277988209637
